MSPF	144 	nan 	0/144	0.0
NC	144 	nan 	0/144	0.0
NFC	144 	nan 	0/144	0.0
NIPPON	144 	nan 	0/144	0.0
N-PARK	144 	nan 	0/144	0.0
OFM	144 	nan 	75/144	52.0833333333
OSK	144 	nan 	0/144	0.0
PATKL	144 	nan 	0/144	0.0
PE	144 	nan 	0/144	0.0
PF	144 	Error	Miss	Match
P-FCB	144 	nan 	0/144	0.0
PG	144 	nan 	0/144	0.0
PICNI	144 	nan 	0/144	0.0
PL	144 	Error	Miss	Match
PM	144 	nan 	0/144	0.0
POMPUI	144 	nan 	0/144	0.0
PPC	144 	nan 	0/144	0.0
PR	144 	Error	Miss	Match
PRO	144 	nan 	0/144	0.0
PS	144 	nan 	0/144	0.0
PT	144 	nan 	0/144	0.0
PTT	144 	nan 	0/144	0.0
QH	144 	nan 	0/144	0.0
RAM	144 	nan 	0/144	0.0
RASA	144 	nan 	0/144	0.0
RICH	144 	nan 	0/144	0.0
ROCK	144 	Error	Miss	Match
RPC	144 	nan 	0/144	0.0
RS	144 	nan 	0/144	0.0
SAFARI	144 	nan 	0/144	0.0
SAM	144 	nan 	0/144	0.0
SC	144 	nan 	0/144	0.0
SCAN	144 	0.0 	143/144	99.3055555556
SCB	144 	nan 	48/144	33.3333333333
SCBLIF	144 	nan 	95/144	65.9722222222
SCC	144 	nan 	0/144	0.0
SCSMG	144 	nan 	0/144	0.0
SECC	144 	nan 	0/144	0.0
SF	144 	nan 	0/144	0.0
SGF	144 	nan 	0/144	0.0
SIM	144 	Error	Miss	Match
SINGHA	144 	0.0 	143/144	99.3055555556
S&J	144 	nan 	0/144	0.0
SLC	144 	nan 	79/144	54.8611111111
SMC	144 	0.0 	143/144	99.3055555556
SPC	144 	nan 	0/144	0.0
SPF	144 	nan 	0/144	0.0
SSC	144 	nan 	0/144	0.0
SST	144 	nan 	0/144	0.0
STA	144 	nan 	0/144	0.0
STAR	144 	nan 	0/144	0.0
STHAI	144 	0.0 	143/144	99.3055555556
SUN	144 	nan 	0/144	0.0
TC	144 	Error	Miss	Match
TCC	144 	nan 	0/144	0.0
TCP	144 	Error	Miss	Match
TF	144 	nan 	0/144	0.0
TH	144 	nan 	0/144	0.0
THAI	144 	nan 	0/144	0.0
THL	144 	0.0 	143/144	99.3055555556
TIC	144 	nan 	0/144	0.0
TIES	144 	nan 	117/144	81.25
TIP	144 	nan 	0/144	0.0
TK	144 	nan 	0/144	0.0
TMI	144 	nan 	0/144	0.0
TOP	144 	nan 	0/144	0.0
TPA	144 	nan 	0/144	0.0
TPC	144 	nan 	0/144	0.0
TPROP	144 	nan 	0/144	0.0
TR	144 	nan 	0/144	0.0
TRS	144 	0.0 	143/144	99.3055555556
TRU	144 	nan 	0/144	0.0
TTL	144 	nan 	0/144	0.0
TT&T	144 	nan 	0/144	0.0
TUCC	144 	0.0 	143/144	99.3055555556
TYM	144 	nan 	0/144	0.0
UIC	144 	nan 	0/144	0.0
UOBAPF	144 	nan 	0/144	0.0
UP	144 	nan 	0/144	0.0
UT	144 	Error	Miss	Match
UV	144 	nan 	0/144	0.0
VGM	144 	nan 	0/144	0.0
WAT	144 	nan 	14/144	9.72222222222
WG	144 	Error	Miss	Match
WHA	144 	nan 	0/144	0.0
WR	144 	Error	Miss	Match
YCI	144 	0.0 	143/144	99.3055555556
YNP	144 	0.0 	143/144	99.3055555556
MSC	144 	0.000226973684211 	143/144	99.3055555556
CIG	144 	0.00025 	144/144	100.0
MIDA	144 	0.000348684210526 	143/144	99.3055555556
ASP	144 	0.000375 	144/144	100.0
GLAND	144 	0.000421052631579 	143/144	99.3055555556
KGI	144 	0.000421052631579 	143/144	99.3055555556
TKS	144 	0.000493421052632 	143/144	99.3055555556
SAMCO	144 	0.000618421052632 	143/144	99.3055555556
AKP	144 	0.000625 	144/144	100.0
WAVE	144 	0.000625 	143/144	99.3055555556
HFT	144 	0.000690789473684 	143/144	99.3055555556
HTC	144 	0.000723684210526 	143/144	99.3055555556
GBX	144 	0.000861842105263 	143/144	99.3055555556
INOX	144 	0.00104934210526 	143/144	99.3055555556
FSS	144 	0.00123026315789 	143/144	99.3055555556
LHPF	144 	0.00129934210526 	143/144	99.3055555556
SYMC	144 	0.00131578947368 	143/144	99.3055555556
QHOP	144 	0.00134868421053 	143/144	99.3055555556
CMO	144 	0.001375 	144/144	100.0
TFI	144 	0.00146381578947 	143/144	99.3055555556
SSF	144 	0.00151315789474 	143/144	99.3055555556
SVOA	144 	0.00151973684211 	143/144	99.3055555556
BJC	144 	0.0015625 	144/144	100.0
ICC	144 	0.0015625 	143/144	99.3055555556
FOCUS	144 	0.00156578947368 	143/144	99.3055555556
CWT	144 	0.001625 	144/144	100.0
DTCPF	144 	0.00162828947368 	143/144	99.3055555556
SMM	144 	0.00175986842105 	143/144	99.3055555556
GOLDPF	144 	0.00184210526316 	143/144	99.3055555556
IRCP	144 	0.00185855263158 	143/144	99.3055555556
BTSGIF	144 	0.001875 	144/144	100.0
CPNRF	144 	0.001875 	144/144	100.0
KPNPF	144 	0.001875 	143/144	99.3055555556
MFEC	144 	0.00203947368421 	143/144	99.3055555556
SIMAT	144 	0.00210526315789 	143/144	99.3055555556
SCG	144 	0.00215460526316 	143/144	99.3055555556
THANA	144 	0.00219078947368 	143/144	99.3055555556
IVL	144 	0.00222039473684 	143/144	99.3055555556
SENA	144 	0.00233552631579 	143/144	99.3055555556
ANAN	144 	0.002375 	144/144	100.0
EIC	144 	0.00244078947368 	143/144	99.3055555556
COLOR	144 	0.0026875 	144/144	100.0
TOG	144 	0.00274671052632 	143/144	99.3055555556
CHG	144 	0.00275 	144/144	100.0
IHL	144 	0.00294407894737 	143/144	99.3055555556
TRT	144 	0.00302631578947 	143/144	99.3055555556
BOL	144 	0.003125 	144/144	100.0
TIF1	144 	0.00314144736842 	143/144	99.3055555556
BROCK	144 	0.00325 	144/144	100.0
ESSO	144 	0.00334210526316 	143/144	99.3055555556
PTL	144 	0.00337171052632 	143/144	99.3055555556
TFD	144 	0.00338486842105 	143/144	99.3055555556
MONTRI	144 	0.00342105263158 	143/144	99.3055555556
ASIAN	144 	0.0035 	144/144	100.0
LIVE	144 	0.00350986842105 	143/144	99.3055555556
CTARAF	144 	0.003625 	144/144	100.0
SYNTEC	144 	0.00373026315789 	143/144	99.3055555556
SVI	144 	0.00388815789474 	143/144	99.3055555556
TPIPL	144 	0.00414144736842 	143/144	99.3055555556
SPPT	144 	0.00419078947368 	143/144	99.3055555556
VIH	144 	0.00421052631579 	143/144	99.3055555556
FNS	144 	0.00423026315789 	143/144	99.3055555556
BMCL	144 	0.00425 	144/144	100.0
SE-ED	144 	0.004375 	143/144	99.3055555556
SKR	144 	0.00444078947368 	143/144	99.3055555556
TNL	144 	0.00472039473684 	143/144	99.3055555556
TRUE	144 	0.00476973684211 	143/144	99.3055555556
MJLF	144 	0.00486842105263 	143/144	99.3055555556
TLGF	144 	0.00493421052632 	143/144	99.3055555556
PRIN	144 	0.00499342105263 	143/144	99.3055555556
NCH	144 	0.0051875 	143/144	99.3055555556
CFRESH	144 	0.0053125 	144/144	100.0
ASIMAR	144 	0.00575 	144/144	100.0
BROOK	144 	0.0059375 	144/144	100.0
CCET	144 	0.006 	144/144	100.0
SNC	144 	0.00601973684211 	143/144	99.3055555556
UVAN	144 	0.00608552631579 	143/144	99.3055555556
UMI	144 	0.00613486842105 	143/144	99.3055555556
EASTW	144 	0.00615131578947 	143/144	99.3055555556
CPNCG	144 	0.00625 	144/144	100.0
RCL	144 	0.00638157894737 	143/144	99.3055555556
SYNEX	144 	0.00639473684211 	143/144	99.3055555556
PREB	144 	0.00654605263158 	143/144	99.3055555556
TMILL	144 	0.00663815789474 	143/144	99.3055555556
QLT	144 	0.00680921052632 	143/144	99.3055555556
SANKO	144 	0.00682565789474 	143/144	99.3055555556
CPH	144 	0.006875 	144/144	100.0
KASET	144 	0.00707236842105 	143/144	99.3055555556
TCJ	144 	0.00730263157895 	143/144	99.3055555556
TPOLY	144 	0.00747697368421 	143/144	99.3055555556
BECL	144 	0.0078125 	144/144	100.0
IRPC	144 	0.008125 	143/144	99.3055555556
SSTPF	144 	0.00848684210526 	143/144	99.3055555556
FANCY	144 	0.00878947368421 	143/144	99.3055555556
TPCORP	144 	0.00881578947368 	143/144	99.3055555556
SIAM	144 	0.00893421052632 	143/144	99.3055555556
